계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation
반응조B,2020-06-08 09:30:00,0.05,3.96,6.34,,0.0,0,0,0,0,-0.009999999999999995,0.0,0.009999999999999787,-0.0009999999999999996,9,0,0.7071067811865476,-0.7071067811865475,0.09333333333333334,0.012626259437813274,
반응조A,2020-06-08 09:40:00,2.04,2.51,6.53,,6.12,1,140,80,60,-0.6499999999999999,0.0,-0.02999999999999936,-0.06499999999999999,9,0,0.7071067811865476,-0.7071067811865475,3.6850000000000005,0.8127486801798087,
반응조B,2020-06-08 09:40:00,0.05,3.96,6.34,,0.0,0,0,0,0,0.0,0.0,0.0,0.0,9,0,0.7071067811865476,-0.7071067811865475,0.06666666666666667,0.012626259437813274,
반응조A,2020-06-08 09:50:00,1.44,2.51,6.48,,6.14,1,140,90,50,-0.6000000000000001,0.0,-0.04999999999999982,-0.06000000000000001,9,0,0.7071067811865476,-0.7071067811865475,3.0316666666666663,0.573704950715159,
반응조B,2020-06-08 09:50:00,0.04,3.96,6.36,,0.0,0,0,0,0,-0.010000000000000002,0.0,0.020000000000000462,-0.0010000000000000002,9,0,0.7071067811865476,-0.7071067811865475,0.05833333333333334,0.010101007550250618,
반응조A,2020-06-08 10:00:00,0.92,2.51,6.46,,6.02,1,140,100,40,-0.5199999999999999,0.0,-0.020000000000000462,-0.05199999999999999,10,0,0.49999999999999994,-0.8660254037844387,2.4066666666666667,0.36653371851246275,
반응조B,2020-06-08 10:00:00,0.04,3.96,6.34,,0.0,0,0,0,0,0.0,0.0,-0.020000000000000462,0.0,10,0,0.49999999999999994,-0.8660254037844387,0.051666666666666666,0.010101007550250618,
반응조A,2020-06-08 10:10:00,0.51,2.51,6.42,,6.08,1,140,110,30,-0.41000000000000003,0.0,-0.040000000000000036,-0.041,10,0,0.49999999999999994,-0.8660254037844387,1.821666666666667,0.20318717004495218,
반응조B,2020-06-08 10:10:00,0.02,3.96,6.36,,0.0,0,0,0,0,-0.02,0.0,0.020000000000000462,-0.002,10,0,0.49999999999999994,-0.8660254037844387,0.043333333333333335,0.005050503775125309,
반응조A,2020-06-08 10:20:00,0.39,2.51,6.41,,5.9,1,140,120,20,-0.12,0.0,-0.009999999999999787,-0.012,10,0,0.49999999999999994,-0.8660254037844387,1.3316666666666668,0.15537842415202227,
