계측기명,수집시간,nh4,no3,ph,temp,상전류(R),current_aeration,cycle_runtime,elapsed_time,T_remaining,nh4_diff,no3_diff,ph_diff,nh4_decay_rate,hour,weekday,hour_sin,hour_cos,nh4_rolling_mean,nh4_no3_ratio,do_saturation,reactor
반응조A,2020-07-16 15:50:00,2.64,2.85,6.48,21.39,6.84,1,120,40,80,-0.4299999999999997,0.6400000000000001,-0.04999999999999982,-0.04299999999999997,15,3,-0.7071067811865471,-0.7071067811865479,3.2433333333333336,0.9263154644507142,8.831855066993771,0
반응조A,2020-07-16 16:00:00,2.11,3.27,6.42,21.39,6.9,1,120,50,70,-0.5300000000000002,0.41999999999999993,-0.0600000000000005,-0.053000000000000026,16,3,-0.8660254037844385,-0.5000000000000004,3.0933333333333337,0.6452597415107824,8.831855066993771,0
반응조A,2020-07-16 16:10:00,1.58,3.2,6.37,21.39,6.96,1,120,60,60,-0.5299999999999998,-0.06999999999999984,-0.04999999999999982,-0.05299999999999998,16,3,-0.8660254037844385,-0.5000000000000004,2.765,0.4937498457031732,8.831855066993771,0
반응조A,2020-07-16 16:20:00,1.06,3.43,6.33,21.39,6.72,1,120,70,50,-0.52,0.22999999999999998,-0.040000000000000036,-0.052000000000000005,16,3,-0.8660254037844385,-0.5000000000000004,2.3216666666666668,0.30903781077614845,8.831855066993771,0
반응조A,2020-07-16 16:30:00,0.62,3.82,6.29,21.39,6.82,1,120,80,40,-0.44000000000000006,0.3899999999999997,-0.040000000000000036,-0.044000000000000004,16,3,-0.8660254037844385,-0.5000000000000004,1.8466666666666667,0.1623036224336067,8.831855066993771,0
반응조A,2020-07-16 16:40:00,0.22,4.92,6.27,21.39,7.06,1,120,90,30,-0.4,1.1,-0.020000000000000462,-0.04,16,3,-0.8660254037844385,-0.5000000000000004,1.3716666666666668,0.04471543806596787,8.831855066993771,0
반응조A,2020-07-16 16:50:00,0.09,4.36,6.26,21.39,6.68,1,120,100,20,-0.13,-0.5599999999999996,-0.009999999999999787,-0.013000000000000001,16,3,-0.8660254037844385,-0.5000000000000004,0.9466666666666667,0.020642197100413505,8.831855066993771,0
반응조A,2020-07-16 17:00:00,0.06,5.09,6.25,21.42,6.16,1,120,110,10,-0.03,0.7299999999999995,-0.009999999999999787,-0.003,17,3,-0.9659258262890683,-0.25881904510252063,0.605,0.011787816937560522,8.82685778951339,0
반응조A,2020-07-16 19:10:00,0.06,3.64,6.17,21.51,3.06,1,10,0,10,0.0,-0.040000000000000036,0.009999999999999787,0.0,19,3,-0.9659258262890684,0.2588190451025203,0.06666666666666667,0.016483511955079133,8.811899830540389,0
반응조A,2020-07-16 20:20:00,3.7,1.26,6.45,21.33,5.88,1,120,0,120,0.5300000000000002,0.020000000000000018,0.009999999999999787,0.053000000000000026,20,3,-0.8660254037844386,0.5000000000000001,2.2550000000000003,2.936505605947932,8.84186661628566,0
반응조A,2020-07-16 20:30:00,3.86,1.65,6.46,21.33,6.78,1,120,10,110,0.1599999999999997,0.3899999999999999,0.009999999999999787,0.01599999999999997,20,3,-0.8660254037844386,0.5000000000000001,2.768333333333333,2.33939252158029,8.84186661628566,0
반응조A,2020-07-16 20:40:00,3.75,1.57,6.47,21.33,6.82,1,120,20,100,-0.10999999999999988,-0.07999999999999985,0.009999999999999787,-0.010999999999999987,20,3,-0.8660254037844386,0.5000000000000001,3.1666666666666665,2.3885335104882097,8.84186661628566,0
반응조A,2020-07-16 20:50:00,3.47,1.74,6.46,21.33,6.82,1,120,30,90,-0.2799999999999998,0.16999999999999993,-0.009999999999999787,-0.02799999999999998,20,3,-0.8660254037844386,0.5000000000000001,3.42,1.9942517274415361,8.84186661628566,0
반응조A,2020-07-16 21:00:00,3.03,2.31,6.43,21.36,6.58,1,120,40,80,-0.4400000000000004,0.5700000000000001,-0.03000000000000025,-0.04400000000000004,21,3,-0.7071067811865477,0.7071067811865474,3.4966666666666666,1.3116877438581194,8.836858006042297,0
반응조A,2020-07-16 21:10:00,2.59,2.92,6.4,21.36,6.7,1,120,50,70,-0.43999999999999995,0.6099999999999999,-0.02999999999999936,-0.044,21,3,-0.7071067811865477,0.7071067811865474,3.4,0.886985997607535,8.836858006042297,0
반응조A,2020-07-16 21:20:00,2.07,3.03,6.36,21.39,6.46,1,120,60,60,-0.52,0.10999999999999988,-0.040000000000000036,-0.052000000000000005,21,3,-0.7071067811865477,0.7071067811865474,3.1283333333333334,0.6831680913636662,8.831855066993771,0
반응조A,2020-07-16 21:30:00,1.56,3.44,6.33,21.39,6.24,1,120,70,50,-0.5099999999999998,0.41000000000000014,-0.03000000000000025,-0.050999999999999976,21,3,-0.7071067811865477,0.7071067811865474,2.7449999999999997,0.4534882402650464,8.831855066993771,0
반응조A,2020-07-16 21:40:00,1.07,3.72,6.29,21.39,6.44,1,120,80,40,-0.49,0.28000000000000025,-0.040000000000000036,-0.049,21,3,-0.7071067811865477,0.7071067811865474,2.2983333333333333,0.2876343312810937,8.831855066993771,0
